id_cliente,nombre,es_platinum,hash_clave
C0494,Cliente 0494,true,d43891f1587f41902f5b1ad00208a7e891489a0a363e5bff1f12f66129185515
C0495,Cliente 0495,false,19668a6310c7db30c2fbcc8c0f2505328a00b7ede28cf0e7c35296914f6e1782
C0496,Cliente 0496,false,48db009499e5671b8cc64055219038ce22b9bee26f5f8ae4d4d1e6b4f1da0403
C0497,Cliente 0497,false,71015352d1e84649a9fef3bc00e20a12d29c0ecb62a43421a52e8d2ff77f3ede
C0498,Cliente 0498,true,7cab47697dd3b535cc229e1a461fa2756ddb04a0c213dc68ba50518e91af0a82
C0499,Cliente 0499,false,9d68a5663aef18f745c81bd51415163d387b98e7374cc6601c505416192a4e36
C0500,Cliente 0500,true,7a6b7b657393710b2f387c9c26bec768e564c98af38c9c93406216a359fda4e1
C0501,Cliente 0501,false,6c8125b80271556e14205132601452540f70670565a96bf77b472523f0b79b99
C0502,Cliente 0502,true,4dd2fb956fafdceaa1835c56bf064c0eac8abd0fe5d512b369a92cb815ec193a
C0503,Cliente 0503,false,0341e6c7a5b2190dd62ccd4edad354b83cdd601b7d7750d41b7406e1d831387a
C0504,Cliente 0504,false,ca3b6624b00c942e5bc8759e88718b3e8f5f83dbeeb996d52d6de41c1d085111
C0505,Cliente 0505,true,2f02e333736dfc4c5b9f8807188900882c5e5653703809f28bef97503b9076a1
C0506,Cliente 0506,false,14cbb4045418f5af7ba21052fc9604adfdb0bee8c84b08c2dbbd0da3fe7bc51d
C0507,Cliente 0507,true,18d3d2b7f467f4daa2ebc1cd6fc90e0fc91d8db3af3747a1700686fc1cc316a2
C0508,Cliente 0508,false,1752f0bc8097dba61e6929c9ae0567d23ead476f997a479079447cfa20d711ab
C0509,Cliente 0509,true,816542de372e01b5638d8dff9a0b2c5d5eb7adf2eeb6f274cbde72e7c36f485d
C0510,Cliente 0510,false,fadc94d2b91bdfc5b608d2f5c3ccd7586437e94253c7b62ec4ca19e2b4b7ef80
C0511,Cliente 0511,true,e7d23b766694bafa5001f66ea514d6558918dd3198f65d039051b73a9234cbb0
C0512,Cliente 0512,false,87e7f3dabcc19069c63fffd1129442b3c3e0d698920130a8ab56a8261408bcd4
C0513,Cliente 0513,false,329f3428c2f1dcb44035816dcf3114eb3786ffe8988698b19cc0a042c64d94c5
C0514,Cliente 0514,false,119f37e746c0af5ebd10fa706ff0c8b3907d84b22a327f8c62d3d198ece828b6
C0515,Cliente 0515,false,669e973d02a66718faf81677d6e058b84e3a060388e172574a883d1722871123
C0516,Cliente 0516,false,7cd8528463cc6ecfdf8facfbde79230421eff8dfe580cde19b905ec1496f09d1
C0517,Cliente 0517,true,fe96eb3b1a6dc8cc06d2619a6e247fe07a029bffd79e799dc10fb9dea6f18801
C0518,Cliente 0518,true,1ed6dfe9b66c5ebaa5c10c2cc7c18680368c28973f637350274fe6a044dee85b
C0519,Cliente 0519,true,760177e293d5fb452e8b6db1f2f19a46be5185f27c41b4ac16d2a680d416b75d
C0520,Cliente 0520,false,a9931c83dd6b801be9c40f04749edc4995b1b5feab8e592f0b69aa7216a4bdc1
C0521,Cliente 0521,false,b6559e00d57cbfbe47857b3e3345e649f0d1554d30996a7894fc81dcebf6895b
C0522,Cliente 0522,false,ac3f9b980b1bd57bed931573e8d0f2204cb7360ec0731988c9169800248fc755
C0523,Cliente 0523,false,cac26a2dbfb31b3bc0cce602729760dbecca26e80fb95a354d968ae97e89a226
C0524,Cliente 0524,false,4b5ce24f2573e530353b59f3ca1458c6bb9b54a9ed2ec60ddba28d0a514ed485
C0525,Cliente 0525,false,cb7fd9ca43125906b8ea071a7b2585b02de2f4a9658562d128463d78e3e50392
C0526,Cliente 0526,false,5f74b7fc41f8da7150d7f9f659ab7ac98c6d73e9b876e48a70c76de76d310243
C0527,Cliente 0527,false,a61ee795544e2291f17348688c82ce52f5dcce3d36d466c1d1143ca4aac807a3
C0528,Cliente 0528,true,28d030b62dfc40f7301bc2e8b6e1c8adc3c8c4ab850ffe84fc69de4893c5df09
C0529,Cliente 0529,true,fcb955d0c7a97a9467a44303c4494d5d45e5d372df872bf29caea06f78bce118
C0530,Cliente 0530,true,4ab269331dc6da18484f47af8cd07ed3267f603d6e1c48acd715e42b332577f2
C0531,Cliente 0531,true,b915667187c2386d381ab5766c0e57ac6502896ce919fc9f61fdd1bcf7aea2de
C0532,Cliente 0532,false,c78a16a2168ac8f84cfee75204ca7c57aec27aa1f78904969b4be9b4d50d0a68
C0533,Cliente 0533,false,09fc782df827e6d89a8c47c74fa3dbda82b53a52f7e8cb9267c1027cc7665f46
C0534,Cliente 0534,true,5589768ee335d90c87235c7db26e5d80d4dd151e53f8164e230d533eee487bb8
C0535,Cliente 0535,false,aaecdbeb663b805b0e083ac4d413f3dc0b0392a40f5064acefeb7630885f035e
C0536,Cliente 0536,false,212791eac309c646d249fe36004f93c926f336edfd7800275879ae3626848d1f
C0537,Cliente 0537,true,ef3d7b84c0225769a34ee44f93cf0b0959b75cdd64b16fca09dc8219711fc8bc
C0538,Cliente 0538,false,707e508a7470bd58a3e8701a9612b11afa02605094a781d7ac6ee2f19ee47b3b
C0539,Cliente 0539,false,2bb36d74586de39958b74e9b2ea57f6d8cb07a5a549457da938b4fcf615ca85c
C0540,Cliente 0540,true,117e3d57887dad3f8a9c4986dc815ac636d262ad45851b2e6859b02d4c1440e3
C0541,Cliente 0541,false,92243a96fd5dc216969d4f2f4de42b4287adec6f93b02392bc30fee53db74062
C0542,Cliente 0542,false,c4e8005b26333b4c0971bbc1efcd9a6079f57bfc684184d963f9645b762347ad
C0543,Cliente 0543,true,a08e6886e4e2fb2d07af4faabedb3a6c2e2035f06952e82fd90e6234bba84c72
C0544,Cliente 0544,true,983b66cdc19aa0b6218c34faa46906bc9a62503ff11b1b3a230f7243a5292b3d
C0545,Cliente 0545,false,d5c8b4edf6153f5fe9d5c30aa3e5298b8c3392b6aa902269ae7a767f2f645466
C0546,Cliente 0546,false,1128a809384657c90e3df6b8f8861f433ea746c58818680850197065aef4741f
C0547,Cliente 0547,false,b7d383e1af5e1f94cd64fffea67c713fd7e1389d88590f0a787cea70f9aefb1b
C0548,Cliente 0548,false,953a7a6d3538f65c403672bb886504e18c7281968a5ccbc4e8ce6fb5af2d7527
C0549,Cliente 0549,false,7ecca3b3e0ed898a60c9f82347f04184c4fb18b4879ee17f1464a569360e388b
C0550,Cliente 0550,true,02de703c6b2d6479a3713387e01601c1000b54f3a12f01f21f2e1786136609d6
C0551,Cliente 0551,false,97f79721086ca37eecb05b49f03a963784e88efe5c26944f157a800df335d90f
C0552,Cliente 0552,false,3dec600dd63e7d2bcf978e06a25a019e0ffedf0b583f5682bd0472be85c693c0
C0553,Cliente 0553,true,62ef678e808dce2316b751c03f39b60a83d6a8b644db44221abe4074e54a4c74
C0554,Cliente 0554,false,e117f242d6e0731ef79849d85b69856d37d7de9e90ddc9dc4c51d604bfd9e871
C0555,Cliente 0555,false,a9d0f200fa8a5cacc243d34cdd7bedae712770eeaf01d9a2da3b331c142eaa37
C0556,Cliente 0556,false,96b840203b07a33deaa1fc48ede46dbdbdd8678cd75cf3bf189193d140ca8d8c
C0557,Cliente 0557,true,e8579f3d7d1480de9e1440ad396ea1c61c1b13f328afce9cc73e8fa715bc81b8
C0558,Cliente 0558,false,5ac6778899c04ee75247ccf14fe1b26e5bbec982cdd3771b64ecc77694c7edfd
C0559,Cliente 0559,false,aa77a7329050b4801c294c10bf4bf65325eb726bd2f6c2eac1e8b1c48911d526
C0560,Cliente 0560,false,965145e439d792d86747a38dee6aae3f84c291fba28c0b760642f5ae65cc1ab5
C0561,Cliente 0561,false,fa5068d34c66e38fd48dcfb79494916b5beb9b772f7e4a548768a064f4c0c1d5
C0562,Cliente 0562,false,e15520de35a7b94e821d17fa819ec609c18eb0329facd3890442e2ae77d103ff
C0563,Cliente 0563,false,b92267842fe885a317d193f3cfc97e2bd9967a339dffcb5f6125de645af259ea
C0564,Cliente 0564,false,8b68be0d9ef500306c3485046224669c276667aa006198537772269e878072f9
C0565,Cliente 0565,false,b0063a6cf86c6ca4372b19429fad20896da7a8dbd26068b0eb63e56fb4e7e9d7
C0566,Cliente 0566,false,ef8b63c31686910fb157374c28c625336fe3e2361398d0db6511974ac5823604
C0567,Cliente 0567,true,5a69d57d70f329c75262b13cf618479398c102c8498f92a2d45d94e4d057c17a
C0568,Cliente 0568,false,437abcdc1d83e4de0d9b7b89b25f112444c4c5e58577dd6372aa4eb329857098
C0569,Cliente 0569,false,71e52cfb99327d35e72803672899369e9a20bd35a301a3a087192c8b534d1f9a
C0570,Cliente 0570,false,9214c8b7443f1a16ae213f281b153b071b9271fb1dba5fad1831a73737919d0c
C0571,Cliente 0571,false,c02abcead38b51a1c24fbe33c9334f16e633c585e0e80e63c461e9522d1e6cf5
C0572,Cliente 0572,false,c887d0e731503a9b95ae9875cef3fced80e6d06d2c8268c6ee48c5f0debc5392
C0573,Cliente 0573,false,6e5a3f5d26733204bad55d1eb22fc2d9f2c90aa876f04da7b9022f63ca862e1e
C0574,Cliente 0574,false,0478892a13e8831b6a0db7ef353a52cebd436194d72bf3c0a38f9f532126cf24
C0575,Cliente 0575,true,3f95e742c509130f4febda8dfa525083cec13150688af79ad4d16c2093fb4ea6
C0576,Cliente 0576,false,71892ff2de88e8ba5e92e39b260c5f8f5f5c66282c77e3d7b8c6f54c565f4f38
C0577,Cliente 0577,false,85a44300789b98b5c8fc442977b38c22a6e23796aa278db6355883b859bad146
C0578,Cliente 0578,false,2268a7cd5159e2e5de2042a0cf1e8a99e9f544fc4244395f8fe3e4835814de22
C0579,Cliente 0579,false,5695e4285be431bb9ef6d26d0d907bf42cd45ebf2d30e857860726179f6a5edb
C0580,Cliente 0580,false,880e60d5fc36f650a657f91feb802cd3c49c379f1528366c53b6e6fb2fef78dc
C0581,Cliente 0581,true,a8f9acee9d7de3af956118ba119a9c29b6d44379f90786de0bb01331d9304b34
C0582,Cliente 0582,false,058314e4e1fc861aad4baa5052645565fb7cb95d08c2c40fc5d80b1e235d2526
C0583,Cliente 0583,false,d14b3920ab70fceb6596c2ae8647d1b0eeebe09f4cacfdfcef495696045022d3
C0584,Cliente 0584,true,8ca3c9f1e92dd47ba5c61b68796f14dd6fdc6a6772e7619892b4818de014d91d
C0585,Cliente 0585,false,9413150b502471eb394b6791e1520c6b78137fd91e5b2b1a432bb00090f17763
C0586,Cliente 0586,true,e37b25cf15dd35af3876a5c4f630358ac4f42d59a67168ab3e6c2220ab230f32
C0587,Cliente 0587,false,2c5f3bbbe7f88a6e02f8b1c5745c9be33392cc42ba8322eaa0947085f90a5358
C0588,Cliente 0588,false,2d91038315d9fffbd3564bb5b9569315753733ccd29b14e889abbbf6bee41ba1
C0589,Cliente 0589,false,17719ecf7269b28adc89f5cdab02abbb9b8deb2bade16767bfe3a0018e399f4e
C0590,Cliente 0590,true,705ff70c75a97f5ebb510cb2be9475fab6ef22c4612baaea34c408637bceb4e5
C0591,Cliente 0591,false,c6a88823d34b9fecd508e99c7f38a00e45c1ab53815170981580b101383dcfae
C0592,Cliente 0592,true,573e3f6496953300c0fdfc87da42b8c0e3675def47f369be6095a3a38f6a4fe4
C0593,Cliente 0593,true,c08e6974a7d5e597b6ecc0023ee7627713fdb6586ee0417384be8f2dfc84e419
C0594,Cliente 0594,false,5f01a30d939df7d21e9b9da69ba0635ae95656ca37a5ea052fbf4c13003138ca
C0595,Cliente 0595,false,f2086e1e221262c3a5d842387f6677bc634e06374361b24423fd8936967ba6d6
C0596,Cliente 0596,false,3aefa60e655065f5b9749e6a7fc0a5bdae8f078eb5bacb2276e040f3ed06b5ea
C0597,Cliente 0597,false,470d3fa77ca2e35d2e422dfc62a8245789169b37b0529b54bb741bde63b6f0d5
C0598,Cliente 0598,true,ae6f2391c849107dceb202e9918a34ae319fecfe0815487e5df8cbd1ba78856d
C0599,Cliente 0599,true,3f9b82ae26ccfc9d354564b77304465b43e06f34a85f02ca631ac100f9917bdf
C0600,Cliente 0600,false,87ac8fd308f9a94a0da0877fac2f0a238511f1adb1769db86287db5186f4d045
C0601,Cliente 0601,true,9a2d31776dc448c009a2649449a8d509df3ad459239eca34c460b4f17f1c3a3c
C0602,Cliente 0602,false,a72e764b1248e443733b2f43e893aa28e42a8b302f1b81bd719ebca0d7c0c3c9
C0603,Cliente 0603,false,8ecebc3ea29bd29f17cd4cc3a4d289a1b5a2049c5a027b7ba7245fe8c9332b8d
C0604,Cliente 0604,false,8d890a03069a23be55de198adff880eea748e11297829ad0a5362cc405ea3416
C0605,Cliente 0605,false,41d2cca9d6d1f3b7e06ae49c3a5bbbe9e718fbd7cb15023035d677600a321425
C0606,Cliente 0606,false,d1fc8ddce305a5945064ba008422d79e2f7bc9dcddd251ba5250efcdfcab5631
C0607,Cliente 0607,false,c1875445dfb9d94b389dad762ff357142accf313dab6d43d6ff05db91948dd56
C0608,Cliente 0608,false,7cc1fbe98603e16f822860989ee27c7cabaae0a5b7e4187518fd144283e6477f
C0609,Cliente 0609,true,369180a1e1ce0ea819f9b9565138bbb9398db1d056868488d2bb3cca1d0c0ffc
C0610,Cliente 0610,true,5df783850d83a5e31d618a8136e04d5511d8d40511694ef0e01283b238e8738a
C0611,Cliente 0611,false,12b06591212288859cb75bc28e88cddcc5f39b859e7ae5baf169f653968b2753
C0612,Cliente 0612,false,63e8dae3f07ede199eabcadf3551052cb04ce8c71efeb17a8de9235b76f928fe
C0613,Cliente 0613,false,c0381af78ae15636ad5b9bae852dc5e16d126bf8f12e7e7858745f54eb753a43
C0614,Cliente 0614,false,60504ebf0ceae9390867d33908f0217ee9f595324a4286f8b0f28a7efa785e07
C0615,Cliente 0615,false,458e92b0244a69d5635ef5b610e0312cdb8c1e11424772fcf400aa0b12099a4e
C0616,Cliente 0616,false,3641a8f31ba335ceb9f111fc5d785f88c8c9f2ddf25cc77042eb4a83db38b5f3
C0617,Cliente 0617,false,88e5380f568b56d552141b088a31bdf5cf3428966116befeb25de51b0713e15c
C0618,Cliente 0618,false,f3c2519da3c19d5157240f010078c0d62954fc9deb02b969f6e575732c41a5b4
C0619,Cliente 0619,false,cfa334a7a13f65d5f75748c86a5c0c240f07bc29477d817d9b7d75cdd3a13112
C0620,Cliente 0620,true,d09f09776a2b4a6944c6ed7f28f32c277f5d67de2b764d9a8066ac36969ef641
C0621,Cliente 0621,true,b54b5a9c4bace71bba7fb2fa07369884b558ec36751197dbd0b6492747ffcfd3
C0622,Cliente 0622,true,13be615ae9646e8a3c0eb36287b9766947b8e14772ffe2fec80ccb5bf5a1c169
C0623,Cliente 0623,true,9b94a42a2ee391cf938b5df48faf598ef9806cc43e1a7cc4885f94d65d769a84
C0624,Cliente 0624,true,d5cca3da8b12adc6af33564415799b83e1e331b89408d51c21ecbc96f1ed4f09
C0625,Cliente 0625,false,c1ba94125e6681676a3bb371623249e0f5161c46ff2fa96680b7173a4f51df2d
C0626,Cliente 0626,false,3cc7ad0086b5ccf251aa84948eba5bd6a3dcb9fa323331425941e32fe77c3a2e
C0627,Cliente 0627,true,c6d7eb99bea2fd64264dcf937d2ac742c6bd9e2be19d3048b07b79a8be660f6c
C0628,Cliente 0628,true,ac156f16fabca357edf553638cc1349b26cf59bff5813fc8524dd611eb273c0e
C0629,Cliente 0629,false,3ff8c6a7056d876cb3828253604ba5f5aab07a03b6b6ab492c6943aa1ade5931
C0630,Cliente 0630,false,b1f10ef36390ea339ef9489b194bc71fc67a29c19347b32e54c1fb7ca3464b0d
C0631,Cliente 0631,false,7070adc8ef2fa1a35a8243a199e1e549baea879920fbe61cee59e6ed622db925
C0632,Cliente 0632,false,bc362e5447f5eb650363caf5cb69b4476e3fd356c40c8f44c8574ff8a55c4b11
C0633,Cliente 0633,true,b7216b62364d074408a46e1094c2a9c9b41eaa85174c3f7fa348a5454881507c
C0634,Cliente 0634,true,e529a3458e81e09fb69d6de1d8b80b900d8b14dd8ebdb114a14244ac5dc77e07
C0635,Cliente 0635,true,b977048d7b19d0dd272df9d258b839ee449fe7da04c637b1df6786e5b40a4426
C0636,Cliente 0636,true,894eb8bb1db81902357566b030055a11fefd36a2152e8f11e808d9a7290045f5
C0637,Cliente 0637,true,a7a52a9a8ac138d7188b42da31ea430394a7305632cd5b2561c2a2b16dc0ac35
C0638,Cliente 0638,true,9dcbb528953ddd42a94e9b6b44eaa491f512e066ce64769c23bccad611b9e222
C0639,Cliente 0639,false,abb55d5fc7168771300a933a8bbaffe9f8d13f58f1afc98f075643c888ad4acd
C0640,Cliente 0640,true,531326742698b4c518e0d2c26707edaa941cf528b33587c252007e85e34536b5
C0641,Cliente 0641,false,edcfb819b0b83868c00f654d875aa0433fee999fdf9fde84290608bd464ca47a
C0642,Cliente 0642,false,7c4b3e5b9c1548d84819d9171e38aaee1fd37b0dcd91adba6fbc93bb0f2a31c4
C0643,Cliente 0643,false,5d57d2ee5bf550e6e1ae1f5e36c9d33a8bcfe1c72903043d4333171bb0e84e57
C0644,Cliente 0644,true,3c57f22719577ccdfebf59c9eb320900b84723556c5e039be3c0aa5b148aa840
C0645,Cliente 0645,false,406ddf14358c688c8f01e6bf29a47a258336d36a1629eb52ba373353bcf404f8
C0646,Cliente 0646,false,028a3e6f7db83bf5f25867237c8ae7fb0857b6041e545390509a61b35d1a1400
C0647,Cliente 0647,false,d0e0f97a851e4cb38aa2b0a40d57ec9fc57e905f5dda7996769d8439ce9a076b
C0648,Cliente 0648,false,755b121a812377bbf9b01df180ab659da89b4043bf3023c56ad5489ebe740c63
C0649,Cliente 0649,false,15fac037da939faecb3a50e765ec4c520bdbd288d46831c347af5d34273ea1cd
C0650,Cliente 0650,false,f3a4996522bea90c6f97e0d23c4cfb618e6a910d81a76f06c8ed439cf3bbef45
C0651,Cliente 0651,true,b897a2513faa64ed4a67080349193eb7c4cc48c13d19db059bbc2c646d1ceae4
C0652,Cliente 0652,true,d3dc6e26be4bbef36e6be73c6ff59ad7c1591dfcecc972480977a85561004396
C0653,Cliente 0653,false,c2d9c0c116d5611397ab69ac58338621277a0693eb999822f392603e39204b25
C0654,Cliente 0654,false,9099e62ecb5d9c1a66fcabf6c12cd5601ad1c53cb9754f2cbef19954de1a7bff
C0655,Cliente 0655,false,2b4df72db740853747455319b581d24283148a63418de7709602dddd1135faa6
C0656,Cliente 0656,false,dd2cbdc32ace188752012aee70b4de207d01cb14de8162999d595045301c1b97
C0657,Cliente 0657,true,2ba71cfdf157027f58b44afa83a1b10e4331d41b01debd0dae1d7720207b0e52
C0658,Cliente 0658,false,b640e1d60d2f560b6c81a4f2e028b79ee9355653581b97d0e2a3253f68d41c93
C0659,Cliente 0659,true,b57a6496c9c0ed1576b92101dac2896d6508d93e0a83cc38afaa3986464bc286
C0660,Cliente 0660,true,903e7585ea10caee0ac726d921abf98c2bdfbd7c4255b36bd533694ccecfa2f9
C0661,Cliente 0661,false,dcb9d45aa6af114edee5ca01d3c7d8df089be523add0e95232bf8fe378b32150
C0662,Cliente 0662,false,6e43bda7d5962a1776bd481504ec952a9ed933bf48141bea499f04c61d9cddbe
C0663,Cliente 0663,false,b94fdec4c0593107991c61a090ae191231629232083f23ebcbcbbc4e805eb697
C0664,Cliente 0664,true,6d67cf9a3b3ab12b45e0f4f68ed46ccb7f167c6344229f94fc5fc1b2c90b401e
C0665,Cliente 0665,false,fde114d917d27e147bb2fb37d43a3b722c522612a3d5c7b72b5e8a02a161ea14
C0666,Cliente 0666,false,3785480f30dd6873a93da5275ecbf7279bfec7e4d3fee7e221e318f8716b6b83
C0667,Cliente 0667,false,1c78b025848c85fcd27fd663ddb83bbc429c68291fd119c1e79d0010f95627f7
C0668,Cliente 0668,true,0c1de65b1feb9acf5641af5ca52453b311ea4e78d6d904d78e75546741154677
C0669,Cliente 0669,false,77bf335359ef2a11eb89e81a384e0637cb50f61cf0bc9e4505e459f862f414f3
C0670,Cliente 0670,false,bb826657f1bbcb2caa6249404275423082e60240d1ae66f4cd646f49f7ed93e1
C0671,Cliente 0671,false,68cde04c4f5c37684bc53f31af9061c6a193eec038e7a7a97ac4299ea74a9410
C0672,Cliente 0672,false,a32243c51b1269b7c2e2028d68269ce92a520d44919a870edc70b8c3cfc75d34
C0673,Cliente 0673,false,8745c731ee9aa5a8037551ec1855c26a695aa0fc9774cc3783499392f573e152
C0674,Cliente 0674,false,d95ce893f45ce49bc86b311c3b375d8779c4763789c457976714fa111d35acef
C0675,Cliente 0675,false,313ff87a17531792c926134b48a4e475309aabd2cce604d589ed2fed297d2f4c
C0676,Cliente 0676,false,61d3914169b36cd8b03ed2b79d0c13d1b2eae3b92c83d60170f0c0bf9088e884
C0677,Cliente 0677,false,78ae35006d367250b9cd0d5485ceff9ec0b999ac134bf6efcf2596a8b4fef062
C0678,Cliente 0678,false,f22653a640b2e7dd1f937628b0b1d5e2e120cd6811361531b5543df1edeaf561
C0679,Cliente 0679,true,063d2656d400f371832eab7975ebb9aa10c766e67d70de266b6913d77c6098eb
C0680,Cliente 0680,true,807936cb5fb6a9d32c5225ce5ec1eac7b0cdec16503236c33bcca49622df8dde
C0681,Cliente 0681,false,751500d85906db26dc01736cbf9f9ac97fa1adf79bd1ff4db1fec9636f9e986f
C0682,Cliente 0682,true,6058d92af9221fbacc7c6164f7077e52f037bed2325900179d48b00c2eef9734
C0683,Cliente 0683,true,49601a55a67a37b05a59e72285be0e20e1eb464824855346e9cd6accd104837f
C0684,Cliente 0684,true,5af0c752a3473ac95ce121920ef7154734928e231a107ec0bf43e64d5b1ceacb
C0685,Cliente 0685,true,33fda03290314bfac76f3df2e574f39ea98293bd12fdea3cc0c27f5f2fa54d00
C0686,Cliente 0686,false,6ffa1d6d7ac9da31c2cba7db6868919849910347ef2c5fd5b7dc7c7f3562acaa
C0687,Cliente 0687,false,ea8934d25b9a1d6b83d6c0d73a10c9a9fbe32d86f233c4105c2909aa6a12c7ba
C0688,Cliente 0688,true,26915cccb5eac8c552d628b477941f2b04263423416bdda2c679a20addd74ded
C0689,Cliente 0689,true,631c5e97660458db26179f2e61f0cbfae276accb26ae90d74329c3bf7d5d5a5c
C0690,Cliente 0690,false,61e3bf89f8f4dff7a48c98d9174eee93606464f02b2b9d0ad8123b672baa360f
C0691,Cliente 0691,false,3ababb0ce05cea0a48a0303e3f830b9fdfc77ba81b1ea4914b01a03c4720d0dc
C0692,Cliente 0692,false,c2e6d595ec63a0200b31349d09cb87e6732ffc328d648c82ad6990c50551d528
C0693,Cliente 0693,false,cd8f95629f149b4a6a807116739f4f224ccc199ebac4b08e89b8da0c550e54e6
C0694,Cliente 0694,false,75f40672f5101c1144cce39591b2ab3336df484b5e78b6fa694eca508eb42757
C0695,Cliente 0695,false,4f4b873b5ec22628186dd5e46ab042449b3300e35ac79b106bfafdb428272f54
C0696,Cliente 0696,false,1f1c03835cb94feec139cbac3952f5c1eb93e56b74a18dedbad10b849d012e12
C0697,Cliente 0697,false,ce8c21ce86b96a6b0e684d2ff5c3ff0cedf23e8601cf0e6c7d4a6455d0f62ad6
C0698,Cliente 0698,false,b8ef69244a2ce0f41bbc56c513c84391be2f95a13dab55fd8af97cde2a1567c0
C0699,Cliente 0699,false,7f4d5dbd29bece5d6bef69cd42f368a8e0f72c1a18e665d38b5521771cc60ef4
C0700,Cliente 0700,false,77cc4f7a5b0c8e78deb5973e33b8e9b6da5b64e04b3318b6ec9d611511109d66
C0701,Cliente 0701,false,267510936f6069e822f5a815159b7c2a5fe87406f2e341aa8d144a7cf9ced98f
C0702,Cliente 0702,false,cb87c0248194a35b7fcf955af05f13357ebf3fe04d51e2c48607e4c4fc241489
C0703,Cliente 0703,false,759dd3425292c1a3f36dd5ef3bd76ff57335766b6339cb86edd1c7508056e5be
C0704,Cliente 0704,true,279d0e8af22871425a95dfc88fa955b01e9510c9271f605dca68d4ca0e84c23f
C0705,Cliente 0705,true,00132f83fd3ed46caab46d8f64ad43880f8e750b8392edccd65ea530f31d1c56
C0706,Cliente 0706,false,09277c5cbe903c0bb671bad8841a5de6c8da398ef238ba020141b7eed1f40bec
C0707,Cliente 0707,false,a2fc3a9c37969d3f6469f29c6b9b194b15454fa853392c92866967cc477ae964
C0708,Cliente 0708,false,5e2f9f218653b5508cd4e9d26b27a4793a77e4412d6ba15fa5ed944b4ad6b350
C0709,Cliente 0709,true,5a958d53fc1529c06a852c7bbca9a0635154952bb36f05a29f2b2bd1aaa548a3
C0710,Cliente 0710,true,54e560843cddb86295ee1119719a47016f75f008d736d9c98b35618f8ac40396
C0711,Cliente 0711,false,f53deacc96700925ad82126343c8783dfa26cd632478b4f5cfa1cf5e94e00c1b
C0712,Cliente 0712,false,7c3d9d37d928c2a041cd96f2598feebd92f2a4f5a63e81d71560aede57f8a64f
C0713,Cliente 0713,false,bd0619082c6961aec47cf4c6f6e403fd785b7c8fc46c7e6500e92f48dac44eab
C0714,Cliente 0714,false,f3d73b028b69aaa34975e67c97d701bb4b2f3c80461bfb9afc59f35994140511
C0715,Cliente 0715,false,eb99f99d20c629e351e7cdc6100720409ef6543e07fa00dd9f5d625f7183ed97
C0716,Cliente 0716,true,ed31d4abf9b3fc78a88b00660b5255e7f7094ca5806ff839fa1b272cb2797098
C0717,Cliente 0717,true,8dbc5408054e0855c4fe20380a260f4a407b2c97c294da3a1c0362a547bf58c4
C0718,Cliente 0718,false,df753680b1345026ac0a87781e9f5d27dce7f8b146f8b93ef1edd50d6629d022
C0719,Cliente 0719,false,63a65ab6a3a1d32af5c320964781b444e2caf1624ba34cff889d2dfda85fb523
C0720,Cliente 0720,true,b8238bb8325881ba33377e3e81a455fe28ec1bdd9ad993b95ce5bd21b2f64bba
C0721,Cliente 0721,true,537ed4157aa0ddae8f49499cbdca4e0193a2c9928b61c2ea00995f1645156427
C0722,Cliente 0722,false,31c539376c835e8d990768b5c6085456a87b008a5c2109012e7dc3eaf0f45233
C0723,Cliente 0723,false,6ea3d9634b079bccd7b1aad2e7f663a8b40da9cf416fbf702ab758956ac5313e
C0724,Cliente 0724,false,e98c825919a8f90e0cb2f108551dc12aaeb9e79e77cfba5a5d7c44de8f8559d7
C0725,Cliente 0725,false,a532f6c72f56221d3e6d22bdeb07b120f5bbf3b97240c2e3756ef47e72537aa9
C0726,Cliente 0726,false,c54e3a3fdd0f62fae98af512ea5e68f1896f9fdcc188dcda452a46dab8390bd6
C0727,Cliente 0727,false,f7dcea4d5f0c506bb97309dc5038d879cccd0775a240f8b5ef0c6ad119c38d82
C0728,Cliente 0728,true,a4bf02c1699cb5c1d0133f026f1c4150a160455e1bd3167bdd9dcc8f00c86a76
C0729,Cliente 0729,true,cbfa419320e39f38f4679070cc48d38fdfa97e7a5180e1ddc8df0e8d488f1645
C0730,Cliente 0730,false,b0c473875f7770944be0bd671b14aca1c829cfa3058001e71a7afb4fde9f29ab
C0731,Cliente 0731,false,70277ddc5e850ac183d4ee773a540917d754d41883632ee8dc1630148c55343a
C0732,Cliente 0732,false,08db80617b1b47e03438cac499b3bb572e684715844db160fe61548a65fa0d34
C0733,Cliente 0733,false,f5184a9b129ab256e58a83be5b6a3500761cba6d11a41b4129dff17ada0ac2ba
C0734,Cliente 0734,true,dc6c4eb38350956eb1840f4c8eb116627db8bb1bf88868a995b64bcf20d67076
C0735,Cliente 0735,false,2555c295625783f99a747f381c012c50a5a950b2fc0c1643ecb5b46b655582fa
C0736,Cliente 0736,false,2a18c22d493cd9968151ada423603ebb28048fd9c31971626089deeced198a58
C0737,Cliente 0737,false,fb2d81753c540bb9af8418f2402b8fb213c32ab3e0a7c8411e93c4d14fbed756
C0738,Cliente 0738,true,7dff634acb03e8625ecc0320d16ae68ff53a5d5ea8241dec62df38be22483e9d
C0739,Cliente 0739,false,4181a7897f9bee3ee8dcabe707405f36aa33fc73d72bb11b5a76546dbf843d01
